# MANUALLY MANAGED - this file was INITIALLY GENERATED by homm3.carve
# (provenance below) and is hand-owned after admission: boundary
# corrections are edited directly into these rows; do not regenerate
# over hand edits.
# generator: homm3.carve.relocs emit-relocs
# exe: HEROES3.EXE sha256=057c9d88e7206f6669a4615de2c6e02ab6c4e2d570a9e2badf07fe0bd6247274 size=2732032
# date: 2026-08-04
# ANALYSIS OUTPUT, NOT RETAIL EVIDENCE
# per-site evidence for retail-relocs.tsv; dispositions explained there
site_rva	value	channel	detail	target_class	ctx	disposition
0x1e3d99	0x660224	code	push	literal-start	imm	kept
0x1e3dec	0x660224	code	push	literal-start	imm	kept
0x1e3e43	0x660224	code	push	literal-start	imm	kept
0x1e3e9a	0x660224	code	push	literal-start	imm	kept
0x1e3ef1	0x65f2f8	code	push	literal-interior	imm	kept
0x1e3f45	0x65f2f8	code	push	literal-interior	imm	kept
0x1e3f99	0x65f2f8	code	push	literal-interior	imm	kept
0x1e3ff0	0x65f2f8	code	push	literal-interior	imm	kept
0x1e4044	0x65f2f8	code	push	literal-interior	imm	kept
0x1e4098	0x65f2f8	code	push	literal-interior	imm	kept
0x1e40ef	0x65f2f8	code	push	literal-interior	imm	kept
0x1e413e	0x68c4e0	code	push	literal-start	imm	kept
0x1e418d	0x68c4e0	code	push	literal-start	imm	kept
0x1e41dc	0x68c4e0	code	push	literal-start	imm	kept
0x1e422e	0x68c4e0	code	push	literal-start	imm	kept
0x1e427d	0x68c4e0	code	push	literal-start	imm	kept
0x1e42cc	0x68c4e0	code	push	literal-start	imm	kept
0x1e431e	0x68c4e0	code	push	literal-start	imm	kept
0x1e4372	0x660214	code	push	literal-start	imm	kept
0x1e43c9	0x660214	code	push	literal-start	imm	kept
0x1e4420	0x660214	code	push	literal-start	imm	kept
0x1e4477	0x660214	code	push	literal-start	imm	kept
0x1e44ce	0x660214	code	push	literal-start	imm	kept
0x1e4525	0x660214	code	push	literal-start	imm	kept
0x1e457c	0x660214	code	push	literal-start	imm	kept
0x1e45d3	0x65f2f8	code	push	literal-interior	imm	kept
0x1e462a	0x65f2f8	code	push	literal-interior	imm	kept
0x1e4681	0x65f2f8	code	push	literal-interior	imm	kept
0x1e46d8	0x65f2f8	code	push	literal-interior	imm	kept
0x1e472f	0x65f2f8	code	push	literal-interior	imm	kept
0x1e4786	0x65f2f8	code	push	literal-interior	imm	kept
0x1e47dd	0x65f2f8	code	push	literal-interior	imm	kept
0x1e482f	0x68c4e0	code	push	literal-start	imm	kept
0x1e4881	0x68c4e0	code	push	literal-start	imm	kept
0x1e48d3	0x68c4e0	code	push	literal-start	imm	kept
0x1e4a55	0x68c4e0	code	push	literal-start	imm	kept
0x1e4bd7	0x68c4e0	code	push	literal-start	imm	kept
0x1e4d59	0x68c4e0	code	push	literal-start	imm	kept
0x1e4edb	0x68c4e0	code	push	literal-start	imm	kept
0x1e505d	0x660b10	code	push	literal-interior	imm	kept
0x1e51ea	0x65f2f8	code	push	literal-interior	imm	kept
0x1e536c	0x65f470	code	push	literal-start	imm	kept
0x1e56c6	0x6373e8	code	push	code	imm	kept
0x1e56e2	0x643a70	code	mov	data	imm	kept
0x1e5736	0x6377af	code	push	code	imm	kept
0x1e577a	0x643aac	code	mov	data	imm	kept
0x1e5842	0x68c5ac	code	push	literal-start	imm	kept
0x1e5897	0x660b24	code	push	literal-start	imm	kept
0x1e58e7	0x65f2f8	code	push	literal-interior	imm	kept
0x1e593e	0x660224	code	push	literal-start	imm	kept
0x1e5995	0x660214	code	push	literal-start	imm	kept
0x1e59ec	0x65f2f8	code	push	literal-interior	imm	kept
0x1e5a40	0x65f2f8	code	push	literal-interior	imm	kept
0x1e5a97	0x65f2f8	code	push	literal-interior	imm	kept
0x1e5aeb	0x65f2f8	code	push	literal-interior	imm	kept
0x1e5b45	0x68c530	code	push	literal-start	imm	kept
0x1e5b9c	0x68c55c	code	push	literal-start	imm	kept
0x1e5bf3	0x68c520	code	push	literal-start	imm	kept
0x1e5c47	0x68c510	code	push	literal-start	imm	kept
0x1e5c9b	0x660224	code	push	literal-start	imm	kept
0x1e5cf2	0x660224	code	push	literal-start	imm	kept
0x1e5d49	0x660224	code	push	literal-start	imm	kept
0x1e5da0	0x660224	code	push	literal-start	imm	kept
0x1e5df7	0x660224	code	push	literal-start	imm	kept
0x1e5e4e	0x660224	code	push	literal-start	imm	kept
0x1e5ea5	0x660224	code	push	literal-start	imm	kept
0x1e5efc	0x65f2f8	code	push	literal-interior	imm	kept
0x1e5f53	0x65f2f8	code	push	literal-interior	imm	kept
0x1e5faa	0x65f2f8	code	push	literal-interior	imm	kept
0x1e6001	0x65f2f8	code	push	literal-interior	imm	kept
0x1e6058	0x65f2f8	code	push	literal-interior	imm	kept
0x1e60af	0x65f2f8	code	push	literal-interior	imm	kept
0x1e6106	0x65f2f8	code	push	literal-interior	imm	kept
0x1e6158	0x68c4e0	code	push	literal-start	imm	kept
0x1e61aa	0x68c4e0	code	push	literal-start	imm	kept
0x1e61fc	0x68c4e0	code	push	literal-start	imm	kept
0x1e624e	0x68c4e0	code	push	literal-start	imm	kept
0x1e62a0	0x68c4e0	code	push	literal-start	imm	kept
0x1e62f2	0x68c4e0	code	push	literal-start	imm	kept
0x1e6344	0x68c4e0	code	push	literal-start	imm	kept
0x1e639b	0x660214	code	push	literal-start	imm	kept
0x1e63ef	0x660214	code	push	literal-start	imm	kept
0x1e6446	0x660214	code	push	literal-start	imm	kept
0x1e649a	0x660214	code	push	literal-start	imm	kept
0x1e64eb	0x660214	code	push	literal-start	imm	kept
0x1e6542	0x660214	code	push	literal-start	imm	kept
0x1e6599	0x660214	code	push	literal-start	imm	kept
0x1e65ea	0x660214	code	push	literal-start	imm	kept
0x1e6641	0x660214	code	push	literal-start	imm	kept
0x1e6698	0x660214	code	push	literal-start	imm	kept
0x1e66ec	0x660214	code	push	literal-start	imm	kept
0x1e6740	0x660214	code	push	literal-start	imm	kept
0x1e6794	0x660214	code	push	literal-start	imm	kept
0x1e67e8	0x660214	code	push	literal-start	imm	kept
0x1e683c	0x660214	code	push	literal-start	imm	kept
0x1e6890	0x660214	code	push	literal-start	imm	kept
0x1e68e4	0x660214	code	push	literal-start	imm	kept
0x1e693b	0x660214	code	push	literal-start	imm	kept
0x1e6992	0x660214	code	push	literal-start	imm	kept
0x1e69e6	0x660214	code	push	literal-start	imm	kept
0x1e6a3a	0x660214	code	push	literal-start	imm	kept
0x1e6a91	0x660214	code	push	literal-start	imm	kept
0x1e6ae8	0x660214	code	push	literal-start	imm	kept
0x1e6b3f	0x679d48	code	push	literal-interior	imm	kept
0x1e6b96	0x679d3c	code	push	literal-interior	imm	kept
0x1e6beb	0x68c59c	code	push	literal-start	imm	kept
0x1e6c3a	0x68c59c	code	push	literal-start	imm	kept
0x1e6c8c	0x68c59c	code	push	literal-start	imm	kept
0x1e6cdb	0x68c59c	code	push	literal-start	imm	kept
0x1e6d27	0x68c59c	code	push	literal-start	imm	kept
0x1e6d79	0x68c59c	code	push	literal-start	imm	kept
0x1e6dcb	0x68c59c	code	push	literal-start	imm	kept
0x1e6e17	0x68c59c	code	push	literal-start	imm	kept
0x1e6e69	0x68c59c	code	push	literal-start	imm	kept
0x1e6ebb	0x68c59c	code	push	literal-start	imm	kept
0x1e6f0a	0x68c59c	code	push	literal-start	imm	kept
0x1e6f59	0x68c59c	code	push	literal-start	imm	kept
0x1e6fa8	0x68c59c	code	push	literal-start	imm	kept
0x1e6ff7	0x68c59c	code	push	literal-start	imm	kept
0x1e7182	0x68c59c	code	push	literal-start	imm	kept
0x1e7314	0x68c59c	code	push	literal-start	imm	kept
0x1e74a6	0x68c59c	code	push	literal-start	imm	kept
0x1e763b	0x68c59c	code	push	literal-start	imm	kept
0x1e77d0	0x68c59c	code	push	literal-start	imm	kept
0x1e7964	0x68c59c	code	push	literal-start	imm	kept
0x1e79b3	0x68c59c	code	push	literal-start	imm	kept
0x1e79ff	0x68c59c	code	push	literal-start	imm	kept
0x1e7a4e	0x68c59c	code	push	literal-start	imm	kept
0x1e7a9d	0x660b10	code	push	literal-interior	imm	kept
0x1e7af4	0x65f2f8	code	push	literal-interior	imm	kept
0x1e7b45	0x65f470	code	push	literal-start	imm	kept
0x1e7c16	0x6377c8	code	push	code	imm	kept
0x1e7c32	0x643aac	code	mov	data	imm	kept
0x1e7c86	0x637a71	code	push	code	imm	kept
0x1e7cc3	0x643ae8	code	mov	data	imm	kept
0x1e7d81	0x68c5cc	code	push	literal-start	imm	kept
0x1e7dd3	0x660b24	code	push	literal-start	imm	kept
0x1e7e23	0x65f2f8	code	push	literal-interior	imm	kept
0x1e7e7a	0x660224	code	push	literal-start	imm	kept
0x1e7ed1	0x6601e0	code	push	literal-start	imm	kept
0x1e7f28	0x65f2f8	code	push	literal-interior	imm	kept
0x1e7f7c	0x65f2f8	code	push	literal-interior	imm	kept
0x1e7fd3	0x65f2f8	code	push	literal-interior	imm	kept
0x1e8027	0x65f2f8	code	push	literal-interior	imm	kept
0x1e8081	0x68c530	code	push	literal-start	imm	kept
0x1e80d8	0x68c55c	code	push	literal-start	imm	kept
0x1e812f	0x68c520	code	push	literal-start	imm	kept
0x1e8183	0x68c4f0	code	push	literal-start	imm	kept
0x1e81da	0x65f2f8	code	push	literal-interior	imm	kept
0x1e822e	0x65f2f8	code	push	literal-interior	imm	kept
0x1e8282	0x65f2f8	code	push	literal-interior	imm	kept
0x1e82d9	0x65f2f8	code	push	literal-interior	imm	kept
0x1e832d	0x65f2f8	code	push	literal-interior	imm	kept
0x1e8381	0x65f2f8	code	push	literal-interior	imm	kept
0x1e83d8	0x65f2f8	code	push	literal-interior	imm	kept
0x1e842c	0x660224	code	push	literal-start	imm	kept
0x1e8483	0x660224	code	push	literal-start	imm	kept
0x1e84da	0x660224	code	push	literal-start	imm	kept
0x1e8531	0x660224	code	push	literal-start	imm	kept
0x1e8588	0x660224	code	push	literal-start	imm	kept
0x1e85df	0x660224	code	push	literal-start	imm	kept
0x1e8636	0x660224	code	push	literal-start	imm	kept
0x1e868d	0x65f2f8	code	push	literal-interior	imm	kept
0x1e86e4	0x65f2f8	code	push	literal-interior	imm	kept
0x1e873b	0x65f2f8	code	push	literal-interior	imm	kept
0x1e8792	0x65f2f8	code	push	literal-interior	imm	kept
0x1e87e9	0x65f2f8	code	push	literal-interior	imm	kept
0x1e8840	0x65f2f8	code	push	literal-interior	imm	kept
0x1e8897	0x65f2f8	code	push	literal-interior	imm	kept
0x1e88e9	0x68c4e0	code	push	literal-start	imm	kept
0x1e893b	0x68c4e0	code	push	literal-start	imm	kept
0x1e898d	0x68c4e0	code	push	literal-start	imm	kept
0x1e89df	0x68c4e0	code	push	literal-start	imm	kept
0x1e8a31	0x68c4e0	code	push	literal-start	imm	kept
0x1e8a83	0x68c4e0	code	push	literal-start	imm	kept
0x1e8ad5	0x68c4e0	code	push	literal-start	imm	kept
0x1e8b2c	0x6601e0	code	push	literal-start	imm	kept
0x1e8b80	0x6601e0	code	push	literal-start	imm	kept
0x1e8bd7	0x6601e0	code	push	literal-start	imm	kept
0x1e8c2e	0x6601e0	code	push	literal-start	imm	kept
0x1e8c85	0x6601e0	code	push	literal-start	imm	kept
0x1e8cdf	0x6601e0	code	push	literal-start	imm	kept
0x1e8d39	0x6601e0	code	push	literal-start	imm	kept
0x1e8d8e	0x68c5bc	code	push	literal-start	imm	kept
0x1e8ddd	0x68c5bc	code	push	literal-start	imm	kept
0x1e8e2c	0x68c5bc	code	push	literal-start	imm	kept
0x1e8e7e	0x68c5bc	code	push	literal-start	imm	kept
0x1e9004	0x68c5bc	code	push	literal-start	imm	kept
0x1e918a	0x68c5bc	code	push	literal-start	imm	kept
0x1e9313	0x68c5bc	code	push	literal-start	imm	kept
0x1e949a	0x5e9c60	code	push	code	imm	kept
0x1e9625	0x660b10	code	push	literal-interior	imm	kept
0x1e97b3	0x65f2f8	code	push	literal-interior	imm	kept
0x1e993b	0x65f470	code	push	literal-start	imm	kept
0x1e9c62	0x6aaab0	code	mov	data	mem	kept
0x1e9c68	0x6aaabc	code	mov	data	mem	kept
0x1e9cb6	0x637a88	code	push	code	imm	kept
0x1e9cd2	0x643ae8	code	mov	data	imm	kept
0x1e9d21	0x6994fc	code	mov	data	mem	kept
0x1e9d3a	0x6a5d5c	code	mov	data	mem	kept
0x1e9d41	0x6a53d4	code	mov	data	mem	kept
0x1e9d51	0x6973d8	code	push	data	imm	kept
0x1e9d63	0x6973d8	code	mov	data	imm	kept
0x1e9d84	0x69ccb0	code	mov	data	mem	kept
0x1e9d8b	0x6994e8	code	mov	data	mem	kept
0x1e9d99	0x6aaa98	code	mov	data	mem	kept
0x1e9d9f	0x6aaa74	code	mov	data	mem	kept
0x1e9dd0	0x66ce08	code	mov	data	mem	kept
0x1e9dde	0x66ce0c	code	and	data	mem	kept
0x1e9de8	0x6aaa98	code	inc	data	mem	kept
0x1e9df7	0x6aaa98	code	mov	data	mem	kept
0x1e9e06	0x6aaa98	code	mov	data	mem	kept
0x1e9e0c	0x6994fc	code	mov	data	mem	kept
0x1e9e1d	0x6aaa78	code	mov	data	mem	kept
0x1e9e3a	0x6aaa78	code	mov	data	mem	kept
0x1e9e41	0x6aaaa4	code	mov	data	mem	kept
0x1e9e4b	0x6aaac4	code	mov	data	mem	kept
0x1e9e61	0x6994e8	code	mov	data	mem	kept
0x1e9e67	0x6aaa98	code	mov	data	mem	kept
0x1e9e76	0x6aaa78	code	mov	data	mem	kept
0x1e9e7b	0x6aaa74	code	mov	data	mem	kept
0x1e9e81	0x6aaaa4	code	mov	data	mem	kept
0x1e9e8b	0x6aaac4	code	mov	data	mem	kept
0x1e9ebb	0x6a5d5c	code	mov	data	mem	kept
0x1e9ec2	0x6a53e4	code	mov	data	mem	kept
0x1e9ed2	0x6973d8	code	push	data	imm	kept
0x1e9ee4	0x6973d8	code	mov	data	imm	kept
0x1e9f08	0x6994e8	code	mov	data	mem	kept
0x1e9f10	0x69ccb0	code	mov	data	mem	kept
0x1e9f1e	0x6aaa74	code	mov	data	mem	kept
0x1e9f24	0x6aaa98	code	mov	data	mem	kept
0x1e9f54	0x66ce08	code	mov	data	mem	kept
0x1e9f62	0x66ce0c	code	and	data	mem	kept
0x1e9f6c	0x6aaa98	code	inc	data	mem	kept
0x1e9f7b	0x6aaa98	code	mov	data	mem	kept
0x1e9f89	0x6aaa98	code	mov	data	mem	kept
0x1e9f9a	0x6aaa78	code	mov	data	mem	kept
0x1e9fb7	0x6aaa78	code	mov	data	mem	kept
0x1e9fbd	0x6aaaa4	code	mov	data	mem	kept
0x1e9fc7	0x6aaac4	code	mov	data	mem	kept
0x1e9fe3	0x69ccb0	code	mov	data	mem	kept
0x1e9fea	0x6994e8	code	mov	data	mem	kept
0x1e9ff8	0x6aaa98	code	mov	data	mem	kept
0x1e9ffd	0x6aaa74	code	mov	data	mem	kept
0x1ea02e	0x66ce08	code	mov	data	mem	kept
0x1ea03c	0x66ce0c	code	and	data	mem	kept
0x1ea046	0x6aaa98	code	inc	data	mem	kept
0x1ea055	0x6aaa98	code	mov	data	mem	kept
0x1ea064	0x6aaa98	code	mov	data	mem	kept
0x1ea06a	0x6994fc	code	mov	data	mem	kept
0x1ea07c	0x6aaa78	code	mov	data	mem	kept
0x1ea081	0x6aaaa4	code	mov	data	mem	kept
0x1ea086	0x6aaac4	code	mov	data	mem	kept
0x1ea09f	0x6aaaa4	code	mov	data	mem	kept
0x1ea0a4	0x6aaac4	code	mov	data	mem	kept
0x1ea0b2	0x6aaa78	code	mov	data	mem	kept
0x1ea0c1	0x6994e8	code	mov	data	mem	kept
0x1ea0c7	0x6aaa98	code	mov	data	mem	kept
0x1ea0d6	0x6aaaa4	code	mov	data	mem	kept
0x1ea0df	0x6aaa74	code	mov	data	mem	kept
0x1ea0e5	0x6aaac4	code	mov	data	mem	kept
0x1ea107	0x6aaa78	code	mov	data	mem	kept
0x1ea10d	0x6aaa74	code	mov	data	mem	kept
0x1ea113	0x6aaa98	code	mov	data	mem	kept
0x1ea11c	0x6aaaa4	code	mov	data	mem	kept
0x1ea121	0x6aaac4	code	mov	data	mem	kept
0x1ea136	0x637ad7	code	push	code	imm	kept
0x1ea14d	0x699260	code	mov	data	mem	kept
0x1ea173	0x6aaa9c	code	mov	data	mem	kept
0x1ea17d	0x6aaaa0	code	mov	data	mem	kept
0x1ea18c	0x699260	code	mov	data	mem	kept
0x1ea198	0x6aaaa4	code	mov	data	mem	kept
0x1ea1bb	0x5ea5b8	code	jmp	code	mem	kept
0x1ea1d5	0x6aaaa0	code	mov	data	mem	kept
0x1ea1db	0x6aaa9c	code	mov	data	mem	kept
0x1ea1f2	0x6aaab4	code	mov	data	mem	kept
0x1ea1ff	0x6994e8	code	mov	data	mem	kept
0x1ea217	0x6aaab4	code	mov	data	mem	kept
0x1ea229	0x6aaab4	code	mov	data	mem	kept
0x1ea22f	0x6aaaac	code	mov	data	mem	kept
0x1ea236	0x6aaa70	code	mov	data	mem	kept
0x1ea23c	0x6aaa90	code	mov	data	mem	kept
0x1ea242	0x6aaacc	code	mov	data	mem	kept
0x1ea248	0x6aaab0	code	mov	data	mem	kept
0x1ea253	0x6aaab4	code	mov	data	mem	kept
0x1ea25f	0x6aaab4	code	mov	data	mem	kept
0x1ea28d	0x6aaaa0	code	mov	data	mem	kept
0x1ea293	0x6aaa9c	code	mov	data	mem	kept
0x1ea2aa	0x6aaa8c	code	mov	data	mem	kept
0x1ea2b7	0x6994e8	code	mov	data	mem	kept
0x1ea2cf	0x6aaa8c	code	mov	data	mem	kept
0x1ea2e0	0x6aaa8c	code	mov	data	mem	kept
0x1ea2e6	0x6aaaac	code	mov	data	mem	kept
0x1ea2ec	0x6aaa70	code	mov	data	mem	kept
0x1ea2f2	0x6aaa90	code	mov	data	mem	kept
0x1ea2f8	0x6aaacc	code	mov	data	mem	kept
0x1ea2fe	0x6aaab0	code	mov	data	mem	kept
0x1ea309	0x69cca8	code	cmp	data	mem	kept
0x1ea311	0x6994e8	code	mov	data	mem	kept
0x1ea320	0x6aaa8c	code	mov	data	mem	kept
0x1ea32d	0x6aaa8c	code	mov	data	mem	kept
0x1ea33c	0x6aaa8c	code	mov	data	mem	kept
0x1ea348	0x6aaa8c	code	mov	data	mem	kept
0x1ea354	0x6aaa8c	code	mov	data	mem	kept
0x1ea377	0x6aaaa0	code	mov	data	mem	kept
0x1ea37d	0x6aaa9c	code	mov	data	mem	kept
0x1ea394	0x6aaae4	code	mov	data	mem	kept
0x1ea3a1	0x6994e8	code	mov	data	mem	kept
0x1ea3b9	0x6aaae4	code	mov	data	mem	kept
0x1ea3cb	0x6aaae4	code	mov	data	mem	kept
0x1ea3d1	0x6aaaac	code	mov	data	mem	kept
0x1ea3d8	0x6aaa70	code	mov	data	mem	kept
0x1ea3de	0x6aaa90	code	mov	data	mem	kept
0x1ea3e4	0x6aaacc	code	mov	data	mem	kept
0x1ea3ea	0x6aaab0	code	mov	data	mem	kept
0x1ea3f5	0x6aaae4	code	mov	data	mem	kept
0x1ea401	0x6aaae4	code	mov	data	mem	kept
0x1ea42c	0x6aaaa0	code	mov	data	mem	kept
0x1ea432	0x6aaa9c	code	mov	data	mem	kept
0x1ea449	0x6aaac8	code	mov	data	mem	kept
0x1ea456	0x6994e8	code	mov	data	mem	kept
0x1ea46e	0x6aaac8	code	mov	data	mem	kept
0x1ea480	0x6aaac8	code	mov	data	mem	kept
0x1ea486	0x6aaaac	code	mov	data	mem	kept
0x1ea48d	0x6aaa70	code	mov	data	mem	kept
0x1ea493	0x6aaa90	code	mov	data	mem	kept
0x1ea499	0x6aaacc	code	mov	data	mem	kept
0x1ea49f	0x6aaab0	code	mov	data	mem	kept
0x1ea4aa	0x6aaac8	code	mov	data	mem	kept
0x1ea4b6	0x6aaac8	code	mov	data	mem	kept
0x1ea4c5	0x699280	code	mov	data	mem	kept
0x1ea4eb	0x6aaaa0	code	mov	data	mem	kept
0x1ea4f1	0x6aaa9c	code	mov	data	mem	kept
0x1ea508	0x6aaabc	code	mov	data	mem	kept
0x1ea515	0x6994e8	code	mov	data	mem	kept
0x1ea52d	0x6aaabc	code	mov	data	mem	kept
0x1ea53f	0x6aaabc	code	mov	data	mem	kept
0x1ea545	0x6aaaac	code	mov	data	mem	kept
0x1ea54c	0x6aaa70	code	mov	data	mem	kept
0x1ea552	0x6aaa90	code	mov	data	mem	kept
0x1ea558	0x6aaacc	code	mov	data	mem	kept
0x1ea55e	0x6aaab0	code	mov	data	mem	kept
0x1ea569	0x6aaabc	code	mov	data	mem	kept
0x1ea575	0x6aaabc	code	mov	data	mem	kept
0x1ea585	0x699280	code	mov	data	mem	kept
0x1ea592	0x6aaaa4	code	mov	data	mem	kept
0x1ea59f	0x6aaaa4	code	mov	data	mem	kept
0x1ea5b8	0x5ea1bf	switch	table@0x1ea5b8	code	-	kept
0x1ea5bc	0x5ea270	switch	table@0x1ea5b8	code	-	kept
0x1ea5c0	0x5ea35d	switch	table@0x1ea5b8	code	-	kept
0x1ea5c4	0x5ea412	switch	table@0x1ea5b8	code	-	kept
0x1ea5c8	0x5ea4d1	switch	table@0x1ea5b8	code	-	kept
0x1ea5e5	0x6aaa78	code	mov	data	mem	kept
0x1ea5fb	0x6aaa78	code	mov	data	mem	kept
0x1ea60e	0x6aaa78	code	mov	data	mem	kept
0x1ea627	0x6aaa70	code	mov	data	mem	kept
0x1ea639	0x6aaa78	code	mov	data	mem	kept
0x1ea6a7	0x6aaa90	code	cmp	data	mem	kept
0x1ea6eb	0x6aaa90	code	mov	data	mem	kept
0x1ea719	0x6aaacc	code	mov	data	mem	kept
0x1ea730	0x6aaa80	code	cmp	data	mem	kept
0x1ea738	0x6aaac0	code	mov	data	mem	kept
0x1ea745	0x6a5d5c	code	mov	data	mem	kept
0x1ea760	0x6aaac0	code	mov	data	mem	kept
0x1ea771	0x6a5d5c	code	mov	data	mem	kept
0x1ea787	0x6a5e64	code	mov	data	mem	kept
0x1ea799	0x6aaacc	code	mov	data	mem	kept
0x1ea7a0	0x6a5e64	code	mov	data	mem	kept
0x1ea7a9	0x6973d8	code	push	data	imm	kept
0x1ea7ba	0x6aaaac	code	mov	data	mem	kept
0x1ea7c0	0x6a5d5c	code	mov	data	mem	kept
0x1ea7db	0x6973d8	code	push	data	imm	kept
0x1ea805	0x6973d8	code	mov	data	imm	kept
0x1ea80f	0x6aaac4	code	mov	data	mem	kept
0x1ea821	0x6a7d40	code	mov	data	mem	kept
0x1ea828	0x6a5d5c	code	mov	data	mem	kept
0x1ea838	0x6a5d5c	code	mov	data	mem	kept
0x1ea855	0x6973d8	code	mov	data	imm	kept
0x1ea879	0x6a5d5c	code	mov	data	mem	kept
0x1ea88f	0x6973d8	code	push	data	imm	kept
0x1ea8a8	0x6a5d5c	code	mov	data	mem	kept
0x1ea8c8	0x6973d8	code	mov	data	imm	kept
0x1ea8ec	0x6973d8	code	mov	data	imm	kept
0x1ea8f6	0x6aaa90	code	mov	data	mem	kept
0x1ea905	0x6aaacc	code	mov	data	mem	kept
0x1eaac1	0x6aaac4	code	mov	data	mem	kept
0x1eaacc	0x6aaa78	code	mov	data	mem	kept
0x1eaada	0x6994fc	code	mov	data	mem	kept
0x1eaaf4	0x66ce20	code	mov	data	mem	kept
0x1eab02	0x66ce24	code	and	data	mem	kept
0x1eab39	0x6aaac4	code	mov	data	mem	kept
0x1eab44	0x6aaa78	code	mov	data	mem	kept
0x1eab52	0x6994fc	code	mov	data	mem	kept
0x1eab67	0x66ce40	code	mov	data	mem	kept
0x1eab75	0x66ce44	code	and	data	mem	kept
0x1eabc0	0x6aaa90	code	mov	data	mem	kept
0x1eabce	0x6aaacc	code	mov	data	mem	kept
0x1eabff	0x6aaa80	code	mov	data	mem	kept
0x1eac0e	0x6973d8	code	mov	data	imm	kept
0x1eac16	0x6aaab0	code	mov	data	mem	kept
0x1eac1c	0x660a1c	code	push	data	imm	kept
0x1eac21	0x6973d8	code	push	data	imm	kept
0x1eac31	0x6aaab0	code	mov	data	mem	kept
0x1eac38	0x6aaac0	code	imul	data	mem	kept
0x1eac58	0x6aaa80	code	mov	data	mem	kept
0x1eac62	0x6aaab0	code	mov	data	mem	kept
0x1eac69	0x6aaac0	code	imul	data	mem	kept
0x1eac72	0x6aaab0	code	mov	data	mem	kept
0x1eac78	0x660a1c	code	push	data	imm	kept
0x1eac7d	0x6973d8	code	push	data	imm	kept
0x1eac96	0x6973d8	code	mov	data	imm	kept
0x1eacb0	0x68c4a0	code	sub	data	imm	kept
0x1eacb7	0x68c482	code	mov	data	imm	kept
0x1eacbe	0x68c4a0	code	mov	data	imm	kept
0x1ead16	0x69ccb0	code	mov	data	mem	kept
0x1ead1f	0x6973d8	code	mov	data	imm	kept
0x1ead32	0x660a1c	code	push	data	imm	kept
0x1ead37	0x6973d8	code	push	data	imm	kept
0x1ead69	0x6aaa90	code	mov	data	mem	kept
0x1eadcb	0x6aaa90	code	mov	data	mem	kept
0x1eaddf	0x6973d8	code	mov	data	imm	kept
0x1eadf1	0x6a5d5c	code	mov	data	mem	kept
0x1eae08	0x6aaa98	code	mov	data	mem	kept
0x1eae10	0x68c482	code	mov	data	mem	kept
0x1eae2b	0x678344	code	fmul	data	mem	kept
0x1eae49	0x63b6e0	code	fcomp	data	mem	kept
0x1eae59	0x63ac70	code	fadd	data	mem	kept
0x1eae69	0x68c5dc	code	push	literal-start	imm	kept
0x1eae6e	0x6973d8	code	push	data	imm	kept
0x1eae7e	0x63b6e0	code	fld	data	mem	kept
0x1eae87	0x63ac70	code	fadd	data	mem	kept
0x1eae92	0x660a1c	code	push	data	imm	kept
0x1eae97	0x6973d8	code	push	data	imm	kept
0x1eaea6	0x691210	code	push	data	imm	kept
0x1eaeab	0x6973d8	code	push	data	imm	kept
0x1eaec4	0x6aaacc	code	mov	data	mem	kept
0x1eaf57	0x6aaa90	code	mov	data	mem	kept
0x1eaf86	0x6aaacc	code	mov	data	mem	kept
0x1eaf96	0x6a5e64	code	mov	data	mem	kept
0x1eaf9d	0x6a7df8	code	mov	data	mem	kept
0x1eafa3	0x6a5d5c	code	mov	data	mem	kept
0x1eafb4	0x6973d8	code	push	data	imm	kept
0x1eafc3	0x6aaaac	code	mov	data	mem	kept
0x1eafc9	0x6a5d5c	code	mov	data	mem	kept
0x1eafe4	0x6973d8	code	push	data	imm	kept
0x1eb00a	0x6973d8	code	mov	data	imm	kept
0x1eb014	0x6aaac4	code	mov	data	mem	kept
0x1eb026	0x6a7d40	code	mov	data	mem	kept
0x1eb02d	0x6a5d5c	code	mov	data	mem	kept
0x1eb03d	0x6a5d5c	code	mov	data	mem	kept
0x1eb05a	0x6973d8	code	mov	data	imm	kept
0x1eb07e	0x6a5d5c	code	mov	data	mem	kept
0x1eb094	0x6973d8	code	push	data	imm	kept
0x1eb0ad	0x6a5d5c	code	mov	data	mem	kept
0x1eb0cd	0x6973d8	code	mov	data	imm	kept
0x1eb0f1	0x6973d8	code	mov	data	imm	kept
0x1eb0fc	0x6aaa90	code	mov	data	mem	kept
0x1eb10d	0x6aaacc	code	cmp	data	mem	kept
0x1eb2b2	0x6aaac4	code	mov	data	mem	kept
0x1eb2bd	0x6aaa78	code	mov	data	mem	kept
0x1eb2cc	0x6994fc	code	mov	data	mem	kept
0x1eb2e6	0x66ce20	code	mov	data	mem	kept
0x1eb2f2	0x66ce24	code	mov	data	mem	kept
0x1eb33a	0x6aaa90	code	mov	data	mem	kept
0x1eb348	0x6aaacc	code	mov	data	mem	kept
0x1eb37a	0x6aaa80	code	mov	data	mem	kept
0x1eb38d	0x6973d8	code	mov	data	imm	kept
0x1eb394	0x6aaab0	code	mov	data	mem	kept
0x1eb39a	0x660a1c	code	push	data	imm	kept
