# Reviewed whole Windows-only modules and library definitions, including RMG and Victor.
# Individual game-interface exclusions live in win_only.tsv; both lists are checked together.
file	function	signature	reason
src/rmg_terrain.cpp	rmgTerrainPainter::buildNeighbourKinds	void (const TRmgGridPoint &, int *) __attribute__((thiscall))	Complete-only RMG painting: full DC CodeView has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles; no original filename is asserted. Retained 0x5b68a0 obtains center and eight clamped neighbouring terrains through cache helper 0x5b48d0, fills the N/S/W/E/NW/NE/SW/SE output slots, then retains the final classifier at 0x5b6b8e; ret 8. The transition pass calls this ordinary member at 0x5b5f4d.
src/rmg_terrain.cpp	rmgTerrainPainter::checkFirstDiagonal	unsigned char (const TRmgGridPoint &, const TRmgTerrainFlip &) __attribute__((thiscall))	Complete-only RMG painting: full DC CodeView has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles; no original filename is asserted. Retained 0x5b6ba0 initializes guarded two-offset reflections at 0x6a5260, indexes by the two flip bytes, clamps referenced signed coordinates, and checks either neighbouring terrain against the center. Early cache queries call 0x5b48d0; the later query expands through adapter slot 4 at 0x5b6d7b; ret 8. Transition 2/8 callers supply this member boundary.
src/rmg_terrain.cpp	rmgTerrainPainter::checkSecondDiagonal	unsigned char (const TRmgGridPoint &, const TRmgTerrainFlip &) __attribute__((thiscall))	Complete-only RMG painting: full DC CodeView has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles; no original filename is asserted. Retained 0x5b6e00 initializes the four signed two-cell offsets at 0x6a3d68, checks an x-adjusted point and a separate y-adjusted point, and succeeds on either terrain mismatch. Center/first queries retain 0x5b48d0, while the final query expands through adapter slot 4 at 0x5b6f42; ret 8. Transition 5/11 callers identify the shared method.
src/rmg_terrain.cpp	rmgTerrainPainter::getTransitionStrength	int (const TRmgGridPoint &, int) __attribute__((thiscall))	Complete-only RMG painting: full DC CodeView has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles; no original filename is asserted. Retained 0x5b6fd0 considers west/north/east/south neighbours through the packed-cell cache, compares their terrain and calls terrain-rule slot 2 on each matching frame. Logical shifts at 0x5b703a/0x5b7086/0x5b70f1/0x5b722c halve unsigned strength; ret 8. Base-frame selection shares this ordinary member; later cache queries expand independently.
src/rmg_support.cpp	TRmgLinePainterInterface::TRmgLinePainterInterface	void (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Shared six-slot abstract painter prefix owns dimensions +4/+8. Both retained derived constructors 0x55ee50/0x55f3b0 obtain adapter size then copy those two fields before storing the adapter +0xc and constructing the walker second base. This ordinary base constructor preserves the shared class initialization; no standalone body or original inline spelling is asserted.
src/rmg_support.cpp	TRmgLinePatternTable::TRmgLinePatternTable	void (unsigned int, const int *) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x4f9be0: Retained constructor copies the input pattern array into owned storage at +4, clears nine first/count pairs, then groups consecutive ids; ret 8. River/road initializers 0x55ed7c/0x55f2fc pass 13/17 entries. Allocation failure constructs TAllocationFailure through 0x4d6b80.
src/rmg_support.cpp	TRmgLinePatternTable::~TRmgLinePatternTable	void () __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x4f9ca0: Retained destructor loads the owned array at +4 and tail-calls array deletion; the two pattern-table cinit cleanups use this same body.
src/rmg_support.cpp	selectRmgLinePattern	void (const unsigned char *, const TRmgLinePatternTable *, int &, unsigned char &, unsigned char &) __attribute__((fastcall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x4f9cb0: Retained fastcall selector receives an eight-byte neighbour mask and pattern table in ECX/EDX, plus three output references with ret 12. Caller 0x4f9f00 supplies id/X-flip/Y-flip separately; reflection lookup uses 0x63fe9c/0x63ff1c, distinct from the terrain classifier.
src/rmg.cpp	TRmgMapPosition::TRmgMapPosition	void (int, int, int) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x5355c0: Retained value constructor writes its three stack integers to receiver +0/+4/+8 and returns with ret 12. The RMG pathfinding callers share this twelve-byte map-position boundary.
src/rmg_support.cpp	TRmgRiverPainter::~TRmgRiverPainter	void () __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x55eda0: Retained seven-byte derived destructor restores base vptr 0x641174. Base has six API slots and no virtual destructor; derived vtable 0x641190 adds seventh slot 0x55eed0, the scalar deleting wrapper calling this body. Its explicit virtual destructor declaration is required for that added slot.
src/rmg_support.cpp	TRmgLinePainter::getPattern	TRmgLinePatternTable *(int) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x55edb0: Vtables 0x641174/0x641190 slot 0 select this retained eight-byte river-pattern-table accessor. It returns the global table pointer and ret 4, ignoring the integer selector at this boundary.
src/rmg_support.cpp	TRmgLinePainter::setOverlay	void (const TRmgGridPoint &, int) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. River vtables 0x641174/0x641190 slot 2 contain 0x55f330, shared with both road tables. That folded body forwards point/value through adapter +0xc slot 2, ret 8; the single address claim remains on the road member.
src/rmg_support.cpp	TRmgLinePainter::getTile	void (const TRmgGridPoint &, rmgTerrainTile &) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. River vtables 0x641174/0x641190 slot 4 contain 0x55f350, shared with both road tables. The folded body obtains an adapter return temporary and assigns its four meaningful fields to the explicit output reference, ret 8; the single address claim remains on the road member.
src/rmg_support.cpp	TRmgLinePainter::canPaint	int (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x55ee00: All four painter vtables select this retained slot-3 body. It reads adapter +0xc, dispatches adapter slot 6, accepts only water/rock overlay values and ret 4. River/road members fold to this representative.
src/rmg_support.cpp	TRmgLinePainter::getLand	int (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x55ee30: River painter vtables 0x641174/0x641190 slot 5 select this retained member: load adapter +0xc, forward point reference to adapter slot 5, ret 4.
src/rmg_support.cpp	TRmgRiverPainter::TRmgRiverPainter	void (TRmgMapAdapterInterface *, int, const TRmgGridPoint &) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x55ee50: Retained river constructor obtains dimensions through adapter slot 3, stores dimensions +4/+8 and adapter +0xc, installs six-slot base vptr 0x641174, calls walker constructor 0x4fa280 with second base this+0x10, then installs seven-slot derived vptr 0x641190; ret 12. CreateRiver supplies this boundary.
src/rmg_support.cpp	TRmgRoadLinePainter::getPattern	TRmgLinePatternTable *(int) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x55f320: Road vtables 0x6411f0/0x64120c slot 0 select this retained eight-byte road-pattern-table accessor, ret 4. Initializer 0x55f2f0 builds that table from seventeen ids at 0x6411ac.
src/rmg_support.cpp	TRmgRoadLinePainter::canPaint	int (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Road vtables 0x6411f0/0x64120c slot 3 contain 0x55ee00, shared with both river tables. The folded body dispatches adapter overlay slot 6 and accepts water/rock, ret 4; the single address claim remains on the river member.
src/rmg_support.cpp	TRmgRoadLinePainter::setOverlay	void (const TRmgGridPoint &, int) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x55f330: All four painter vtables slot 2 select this retained folded member. It loads adapter +0xc, forwards point/value to adapter slot 2 and ret 8. The road spelling owns the single address claim; river has the same proven source member.
src/rmg_support.cpp	TRmgRoadLinePainter::getTile	void (const TRmgGridPoint &, rmgTerrainTile &) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x55f350: All four painter vtables slot 4 select this retained folded member. Adapter slot 4 returns a twelve-byte tile temporary; this wrapper copies two dwords and two flip bytes to the explicit second output reference, then ret 8. The road spelling owns the single address claim.
src/rmg_support.cpp	TRmgRoadLinePainter::getLand	int (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only RMG support: the full DC CodeView corpus has no corresponding RMG type, procedure or compiland. Current source/type/helper names are provisional retail roles, without an asserted original filename. Retail 0x55f390: Road vtables 0x6411f0/0x64120c slot 5 select this retained member: load adapter +0xc, forward point reference to road adapter slot 5, ret 4. The parallel river body is separately retained at 0x55ee30.
