# Reviewed Windows-only interfaces requiring individual source review.
# Whole Windows-only modules and libraries live in win_only_modules.tsv.
file	function	signature	reason
src/customcampaign.cpp	TStreamBufFile::read	int (void *, int) __attribute__((thiscall))	Complete gzip/campaign stream family; no corresponding procedure or class-member identity in pinned Dreamcast CodeView. Vtable 0x63dacc slot 1 selects 0x483f10. It loads the streambuf from receiver+4 at 0x483f16, forwards buffer/count to streambuf virtual slot +0x18 at 0x483f20 and returns with ret 8.
src/customcampaign.cpp	TStreamBufFile::write	int (const void *, int) __attribute__((thiscall))	Complete gzip/campaign stream family; no corresponding procedure or class-member identity in pinned Dreamcast CodeView. Vtable 0x63dacc slot 2 selects 0x483f30. It loads the streambuf from receiver+4 at 0x483f36, forwards buffer/count to streambuf virtual slot +0x1c at 0x483f40 and returns with ret 8.
src/gzinflatebuf.cpp	TGzInflateBuf::getByte	int () __attribute__((thiscall))	Complete gzip/campaign stream family; no corresponding procedure or class-member identity in pinned Dreamcast CodeView. Retail 0x4d5fd0 refills the input window through source-streambuf slot +0x18 at 0x4d5ffe, tracks next_in/avail_in in the embedded z_stream, and returns the next byte or EOF. The gzip constructor and trailer reader call this member.
src/gzinflatebuf.cpp	TGzInflateBuf::TGzInflateBuf	void (std::streambuf *) __attribute__((thiscall))	Complete gzip/campaign stream family; no corresponding procedure or class-member identity in pinned Dreamcast CodeView. Retail 0x4d6050 constructs the 0x84-byte streambuf extension, with source at +0x38, z_stream at +0x3c and work buffer at +0x74. Its header decoder calls getByte at 0x4d62ce and the nested default error constructor at 0x4d62de, with further malformed-header branches following the same pattern. The normal return at 0x4d65d7 uses ret 4.
src/gzinflatebuf.cpp	TGzInflateBuf::TDataError::TDataError	void () __attribute__((thiscall))	Complete gzip/campaign stream family; no corresponding procedure or class-member identity in pinned Dreamcast CodeView. The pinned throw metadata contains .?AVTDataError@TGzInflateBuf@@. Its default constructor at 0x4d65e0 constructs the empty runtime_error and installs vtable 0x63e704 at 0x4d667a; the gzip constructor, underflow and readByte call this exact member.
src/gzinflatebuf.cpp	TGzInflateBuf::~TGzInflateBuf	void () __attribute__((thiscall)) throw()	Complete gzip/campaign stream family; no corresponding procedure or class-member identity in pinned Dreamcast CodeView. Retail 0x4d6820 returns unread bytes to the wrapped streambuf through seek slot +0x20 at 0x4d6866 or 0x4d68ac, closes an active inflater and releases the work buffer before streambuf-base cleanup. Its retained deleting destructor is 0x4d67f0.
src/gzinflatebuf.cpp	TGzInflateBuf::underflow	int () __attribute__((thiscall))	Complete gzip/campaign stream family; no corresponding procedure or class-member identity in pinned Dreamcast CodeView. Retail 0x4d6920 refills through source-streambuf slot +0x18 at 0x4d695d and decodes the gzip trailer through getByte/readByte, including the retained readByte calls at 0x4d6ad8/0x4d6adf/0x4d6b2a/0x4d6b31. Malformed data constructs TDataError, while allocation failure constructs TAllocationFailure at 0x4d6b54.
src/gzinflatebuf.cpp	TGzInflateBuf::readByte	int () __attribute__((thiscall))	Complete gzip/campaign stream family; no corresponding procedure or class-member identity in pinned Dreamcast CodeView. Retail 0x4d6ba0 expands the input-window read, including source-streambuf slot +0x18 at 0x4d6bc8, and adds the EOF error path calling TDataError at 0x4d6c09. The underflow trailer reader retains four calls to this checked helper.
src/ai_player.cpp	type_AI_creature_swapper::doSwap	void (hero *, armyGroup *, hero *, unsigned char) __attribute__((thiscall))	Complete adds the fourth Angelic-Alliance byte to DC ai_player.cpp:2187 (dc 0x31808), whose formal list has three pointers. Retail 0x42c3b0 reads argument 4 at [ebp+0x14] at 0x42c3b4, stores it at receiver+8 at 0x42c3d5, and returns ret 0x10.
src/ai_player.cpp	type_AI_creature_swapper::getSwapValue	long (const hero *, const armyGroup *, const hero *, unsigned char) __attribute__((thiscall))	Complete adds the fourth Angelic-Alliance byte to DC ai_player.cpp:2209 (dc 0x31864), whose formal list has three pointers. Retail 0x42c4a0 reads [ebp+0x14] at 0x42c4cd, stores the byte at receiver+8 at 0x42c4d3, and returns ret 0x10.
src/ai_player.cpp	type_AI_creature_purchaser::doPurchase	void (armyGroup *, short, armyGroup *, long *, unsigned char, unsigned char) __attribute__((thiscall))	Complete adds the sixth Angelic-Alliance byte to DC ai_player.cpp:2626 (dc 0x32288). Retail 0x42d690 reads [ebp+0x1c] at 0x42d6b0 and stores receiver+8 at 0x42d6bd; the separate existing allowTrade argument at [ebp+0x18] is forwarded at 0x42d719/0x42d71c. The function returns ret 0x18.
src/ai_player.cpp	type_AI_creature_purchaser::getPurchaseValue	long (const armyGroup *, short, const armyGroup *, const long *, unsigned char) __attribute__((thiscall))	Complete adds the fifth Angelic-Alliance byte to DC ai_player.cpp:2657 (dc 0x322f8). Retail 0x42d780 reads [ebp+0x18] at 0x42d7c8 and stores receiver+8 at 0x42d7d6 while valuing copies of both armies and the funds array. Its return at 0x42d86c uses ret 0x14.
src/army.cpp	army::setMorale	void (const hero *, const armyGroup *, const town *, const hero *, const armyGroup *, int, unsigned char) __attribute__((thiscall))	Complete replaces DC army.cpp:540 (dc 0x443b4) on_cursed_ground byte with an integer magic-terrain selector and appends groupAlignments. Retail 0x43e003 reads argument 6 at [ebp+0x1c], compares it with cursed-ground mode 2 at 0x43e00a, then handles Holy Ground/Evil Fog modes. Argument 7 at [ebp+0x20] is loaded at 0x43e032 and forwarded to getMorale at 0x43e045. Both exits use ret 0x1c.
src/armygrp.cpp	armyGroup::getMorale	int (const hero *, const town *, const hero *, const armyGroup *, unsigned char, unsigned char, unsigned char) __attribute__((thiscall)) const	Complete inserts groupAlignments between the DC on_cursed_ground and apply_limits bytes (armygrp.cpp:977, dc 0x4f078). Retail 0x44ae60 reads and tests this new sixth argument at [ebp+0x1c] at 0x44aea7/0x44aeaa before the allied-alignment grouping loop. The retained fifth and seventh bytes are read at 0x44ae66 and 0x44b0b0; all exits use ret 0x1c.
src/armygrp.cpp	armyGroup::getArmyMorale	int (int, const hero *, const town *, int, unsigned char, unsigned char) __attribute__((thiscall)) const	Complete replaces DC armygrp.cpp:1030 (dc 0x4f160) on_cursed_ground with an integer magic-terrain selector and inserts the grouping byte before apply_limits. Retail 0x44b104 reads mode from [ebp+0x14]; 0x44b140 reads the new fifth argument from [ebp+0x18] and forwards it to getMorale at 0x44b157. The retained apply_limits byte is read from [ebp+0x1c] at 0x44b253. All exits use ret 0x18.
src/armygrp.cpp	armyGroup::getMoraleDescription	std::string (TCreatureType, int, const hero *, const town *, const hero *, const armyGroup *, int, unsigned char) __attribute__((thiscall)) const	Complete replaces the DC on_cursed_ground byte with magicTerrain and appends groupAlignments (armygrp.cpp:1347, dc 0x4f708). Retail 0x44b97d reads the mode at [ebp+0x24] and tests cursed-ground mode 2 at 0x44b981; 0x44ba17 reads the added grouping argument at [ebp+0x28] and forwards it to getMorale at 0x44ba2f. The normal return at 0x44c187 uses ret 0x24: eight explicit arguments plus the hidden string-result pointer.
src/armygrp.cpp	armyGroup::getLuckDescription	std::string (TCreatureType, int, const hero *, const town *, const hero *, const armyGroup *, int) __attribute__((thiscall)) const	Complete adds a leading creature argument and replaces DC armygrp.cpp:1464 (dc 0x4fab4) on_cursed_ground with magicTerrain. Retail 0x44c2d1 reads creature at [ebp+0xc] and uses it for elemental exclusions and the creature town-type lookup; 0x44c2ce reads mode at [ebp+0x24], comparing Clover Field mode 5 at 0x44c2d4. The normal return at 0x44c571 uses ret 0x20: seven explicit arguments plus the hidden string-result pointer.
src/philai.cpp	hero::valueOfSpell	int (SpellID) __attribute__((thiscall)) const	DC philai.cpp:1945 (dc 0x110574) is a free procedure ValueOfSpell(const hero*, SpellID). Complete 0x527aa0 takes the hero in ECX, saved to ESI at 0x527aae and used for the Wisdom/book reads, while SpellID comes from [ebp+8] at 0x527aab. Both exits use ret 4, proving the retained instance-method ABI rather than the DC two-argument free-function ABI.
src/philai.cpp	hero::moraleIncreaseValue	int (int) __attribute__((thiscall))	DC philai.cpp:2692 (dc 0x111b7c) is a free procedure MoraleIncreaseValue(const hero*, int). Complete 0x527cf0 takes the hero in ECX, saved at 0x527cf7 and used for its army at +0x91; the award comes from [ebp+8] at 0x527d22. Both exits use ret 4, proving the retained instance-method ABI.
src/philai.cpp	hero::luckIncreaseValue	int (int) __attribute__((thiscall))	DC philai.cpp:2728 (dc 0x111c78) is a free procedure LuckIncreaseValue(const hero*, int). Complete 0x527d80 takes the hero in ECX, saved at 0x527d8b and passed to getLuck at 0x527d8f; the award comes from [ebp+8] at 0x527d94. Both exits use ret 4, proving the retained instance-method ABI.
src/resourcemanager.cpp	TResourceLODSlot::TResourceLODSlot	void (const char *) __attribute__((thiscall))	Complete resource archive-pool wrapper; no matching DC class-member identity. Retail 0x5591e0 stores the pathname at receiver+0 at 0x5591ec, constructs LODFile at receiver+4 through 0x4fa780 at 0x5591ee, and returns ret 4. The initializer at 0x559150 calls it eight times with archive-name strings and receivers spaced 0x190 bytes apart.
src/resourcemanager.cpp	game_null_159510	void (const char *, int, const char *) __attribute__((fastcall))	Complete resource error reporter, provisional name; no matching DC procedure. GetBitmap816 calls 0x559510 at 0x55a9f5 with context in ECX, resource type 0x10 in EDX and the requested name on the stack. Its resource-type switch supplies the diagnostic type name; MessageBoxA is called through IAT 0x63a298 at 0x5598f7. The return at 0x559939 uses ret 4.
src/resourcemanager.cpp	game_sprite_1599e0	void (const char *, int, const char *) __attribute__((fastcall))	Complete sprite error reporter, provisional name; no matching DC procedure. GetSprite calls 0x5599e0 at 0x55c894 and 0x55c913 with context in ECX, sprite type 0x40 in EDX and the requested name on the stack. Its sprite-type switch supplies the diagnostic type name; MessageBoxA is called through IAT 0x63a298 at 0x559da0. The return at 0x559de2 uses ret 4.
src/resourcemanager.cpp	ResourceManager::open	bool (bool, bool, int *) __attribute__((fastcall))	Complete adds int* errorCode to DC resourcemanager.cpp:298 (dc 0x12173c), which has only open_sprites/open_bitmaps bytes. Retail 0x55a250 keeps the flags in ECX/EDX; its int catch handler reads the added pointer from [ebp+8] at 0x55a4fc and writes the caught code through it at 0x55a506. Normal exits at 0x55a520/0x55a53e use ret 4; the plain ret at 0x55a50d belongs to the internal catch continuation.
src/resourcemanager.cpp	ResourceManager::loadBitmap16	Bitmap16Bit *(const char *) __attribute__((fastcall))	Complete splits this loader from the DC GetBitmap16 procedure; no separate DC LoadBitmap16 identity. The public retail getter calls 0x55ac40 at 0x55b01a. Its ordinary-file and archive paths construct Bitmap24Bit at 0x55accf/0x55aeff and convert into Bitmap16Bit through constructors at 0x55ad38/0x55af67 and drawing calls at 0x55ad56/0x55af89.
src/resourcemanager.cpp	ResourceManager::getBitmap16	Bitmap16Bit *(const char *) __attribute__((fastcall))	Complete removes DC GetBitmap16 ignore_cache (resourcemanager.cpp:906, dc 0x121c5c). Retail 0x55afd0 takes name in ECX and unconditionally performs the name-key cache lookup; only a miss calls the separate loader 0x55ac40 at 0x55b01a. No second input gates the lookup; the body ends with plain ret at 0x55b059.
src/resourcemanager.cpp	ResourceManager::loadPalette	TPalette16 *(const char *) __attribute__((fastcall))	Complete splits this loader from the DC GetPalette procedure; no separate DC LoadPalette identity. The public retail getter calls 0x55b060 at 0x55b42a. Its ordinary-file and archive adapters feed TPalette24 construction at 0x55b10d/0x55b32d, then the six-mask TPalette16 constructor at 0x55b187/0x55b3aa; both paths destroy the temporary palette.
src/resourcemanager.cpp	ResourceManager::getPalette	TPalette16 *(const char *) __attribute__((fastcall))	Complete removes DC GetPalette ignore_cache (resourcemanager.cpp:1027, dc 0x121d90). Retail 0x55b3e0 takes name in ECX and unconditionally performs the name-key cache lookup; only a miss calls the separate loader 0x55b060 at 0x55b42a. No second input gates the lookup; the body ends with plain ret at 0x55b469.
src/resourcemanager.cpp	ResourceManager::loadFontData	font *(const char *, TAbstractFile *, int) __attribute__((fastcall))	Complete stream helper split from DC GetFont; no separate DC LoadFontData identity. LoadFont calls 0x55b750 from its file and archive paths at 0x55b96c/0x55bae3. The helper reads 0x1020 header bytes through the EDX stream at 0x55b78e, reads the remaining payload at 0x55b7bb, constructs font at 0x55b7e5 and installs its palette at 0x55b880. Name/stream arrive in ECX/EDX, size is the stack argument, and normal return 0x55b8b6 uses ret 4.
