# Reviewed compiler-generated and external-library exclusions.
# Game-source exclusions live in dc_only.tsv; both lists are checked together.
file	function	line	reason
../stlport/stl_alloc.h	std::_STL_alloc_proxy<pathCell * *,pathCell *,std::allocator<pathCell *> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<pathCell *,pathCell,std::allocator<pathCell> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<sample * *,sample *,std::allocator<sample *> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<std::_Rb_tree_node<enum SpellID> *,std::_Rb_tree_node<enum SpellID>,std::allocator<enum SpellID> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<std::vector<char *,std::allocator<char *> > * *,std::vector<char *,std::allocator<char *> > *,std::allocator<std::vector<char *,std::allocator<char *> > *> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<textWidget * *,textWidget *,std::allocator<textWidget *> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<town *,town,std::allocator<town> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_artifact *,type_artifact,std::allocator<type_artifact> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_artifact_effect * *,type_artifact_effect *,std::allocator<type_artifact_effect *> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_artifact_offering *,type_artifact_offering,std::allocator<type_artifact_offering> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_creature_bank *,type_creature_bank,std::allocator<type_creature_bank> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_creature_source *,type_creature_source,std::allocator<type_creature_source> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_creature_value *,type_creature_value,std::allocator<type_creature_value> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_dialog_resource *,type_dialog_resource,std::allocator<type_dialog_resource> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_event_record * *,type_event_record *,std::allocator<type_event_record *> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_monster_data *,type_monster_data,std::allocator<type_monster_data> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_point *,type_point,std::allocator<type_point> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_record_shroud::type_shroud_change *,type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<type_university *,type_university,std::allocator<type_university> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<unsigned int *,unsigned int,std::allocator<bool> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<unsigned int,CNetMsg *,std::allocator<CNetMsg *> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<unsigned int,enum SpellID,std::allocator<enum SpellID> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<widget * *,widget *,std::allocator<widget *> >::allocate	1022	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::	1025	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_	1025	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_p	1025	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<BlackBoxData *,BlackBoxData,std::allocator<BlackBoxData> >::deallocate	1025	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<CNetMsg * * *,CNetMsg * *,std::allocator<CNetMsg *> >::deallocate	1025	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<CObject *,CObject,std::allocator<CObject> >::deallocate	1025	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<CObjectType *,CObjectType,std::allocator<CObjectType> >::deallocate	1025	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::_STL_alloc_proxy<CSprite * *,CSprite *,std::allocator<CSprite *> >::deallocate	1025	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
